,wind_speed,direction,ghi,pressure,temp_air,precipitation
2022-02-01 14:00:00,7.328859009120545,-180.1695917609989,14.864351851851842,99212.54166666667,6.691140747070335,0.00014317966997623454
2022-02-01 15:00:00,7.555165231238058,-188.01275492731781,7.288333333333333,99214.39583333333,7.251931762695335,5.3812439242998614e-05
2022-02-01 16:00:00,7.530587078867995,-195.92101310910056,0.6234953703703812,99282.85416666667,7.587482706705771,9.54891244570415e-05
2022-02-01 17:00:00,7.241329155084346,-202.58642202675117,0.0,99335.85416666667,7.566191609700525,0.0002769641578197479
2022-02-01 18:00:00,6.852440668409504,-201.76453711507804,0.0,99382.0625,7.444050089518271,0.0003445446491241455
2022-02-01 19:00:00,6.4932238326781855,-201.48510966446952,0.0,99440.5,7.173476155598962,0.00011959423621495579
2022-02-01 20:00:00,6.227345120231277,-199.81594796059017,0.0,99471.27083333333,6.928384399414085,7.949893673260978e-05
2022-02-01 21:00:00,5.965186967691206,-199.60193079945304,0.0,99495.39583333333,6.737039184570335,0.0001425035297870636
2022-02-01 22:00:00,5.743057678711369,-196.50663904099258,0.0,99512.14583333333,6.511682128906273,7.686267296473214e-05
2022-02-01 23:00:00,5.800430232307016,-195.8508428017616,0.0,99529.45833333333,6.522246297200525,4.532436529795314e-05
2022-02-02 00:00:00,5.85124064456434,-197.60843661446944,0.0,99584.70833333333,6.241642252604208,0.0
2022-02-02 01:00:00,5.856370876631618,-198.95867989303946,0.0,99611.6875,6.1519765218099,5.707959644496441e-05
2022-02-02 02:00:00,5.8164271158136325,-201.15486608108444,0.0,99638.375,5.9470204671224,5.431271468599638e-05
2022-02-02 03:00:00,5.65029138138992,-204.20269052775075,0.0,99685.33333333333,5.740528361002646,8.468360950549444e-05
2022-02-02 04:00:00,5.237989910674859,-204.0771918238977,0.0,99740.22916666667,5.521051025390648,7.976172491908073e-05
2022-02-02 05:00:00,4.981869698277504,-202.64937862915554,0.0,99790.3125,5.33728942871096,5.292178442080814e-05
2022-02-02 06:00:00,4.987532261294104,-199.63653411507835,0.0,99769.0,5.655613199869833,8.759771784146625e-05
2022-02-02 07:00:00,5.2647506582166566,-200.4906694958267,8.451597222222222,99861.14583333333,5.771722412109398,0.00015298649668693548
2022-02-02 08:00:00,5.2353015500122515,-203.68524561931463,39.27611111111111,99919.16666666667,5.964298502604208,0.00020173005759716034
2022-02-02 09:00:00,5.32168032657333,-206.31535099241478,88.48298611111112,99970.1875,6.258742268880212,0.00028962207337220513
2022-02-02 10:00:00,5.305117285942809,-209.30876587451905,202.9345601851852,100019.89583333333,7.075748697916708,0.00030450833340485883
2022-02-02 11:00:00,4.932184192184506,-210.6029546789997,171.16210648148146,100074.79166666667,7.356205240885458,0.00012596634527047468
2022-02-02 12:00:00,4.146724305459414,-207.40662573606403,169.27821759259263,100061.35416666667,7.592838541666708,4.817980031172442e-05
2022-02-02 13:00:00,4.096487899686626,-209.01360215800673,146.47157407407403,100082.75,7.793064371744833,1.2387832005818613e-05
2022-02-02 14:00:00,2.8184862037853975,-194.2825787135199,86.17525462962959,100117.20833333333,7.597416178385458,4.940355817476981e-06
2022-02-02 15:00:00,2.569372402654621,-173.989316542678,31.877916666666668,100146.75,7.084756469726585,3.8227687279384064e-06
2022-02-02 16:00:00,2.6353346252604637,-160.7745561080497,1.71625,100167.60416666667,6.550093587239587,3.7929664055504943e-06
2022-02-02 17:00:00,2.599075244410798,-154.60093626900107,0.0,100169.0625,6.342324829101585,2.6635825634002686e-06
2022-02-02 18:00:00,2.3667467196493996,-163.22251224561157,0.0,100207.64583333333,6.725600179036462,6.26283387343096e-06
2022-02-02 19:00:00,2.2590544408651243,-155.42897250509702,0.0,100188.58333333333,6.870172119140648,4.569068551063538e-06
2022-02-02 20:00:00,2.373165308750261,-159.3582515884717,0.0,100210.0625,6.981174723307333,5.776062607765198e-06
2022-02-02 21:00:00,2.3569373279816217,-153.4484823536958,0.0,100208.5625,7.082137044270837,4.244968295097351e-05
2022-02-02 22:00:00,2.520271685511622,-147.01105384728737,0.0,100183.29166666667,7.21668395996096,0.00017243747909863783
2022-02-02 23:00:00,2.75902473333001,-143.9455321252665,0.0,100152.3125,7.362451171875023,0.00019892988105614973
2022-02-03 00:00:00,3.1267521834223686,-147.62611058443113,0.0,100130.5,7.49676411946615,0.0
2022-02-03 01:00:00,3.482811719932406,-153.86195501548298,0.0,100102.39583333333,7.477766927083337,5.3122562045852334e-05
2022-02-03 02:00:00,3.630057714160017,-156.63479356076408,0.0,100058.75,7.33918151855471,4.972967629631361e-05
2022-02-03 03:00:00,3.4944029742813125,-154.46109407159528,0.0,100000.66666666667,7.134184773763025,3.58497103055318e-05
2022-02-03 04:00:00,3.4146349109086827,-149.15718508958918,0.0,99954.35416666667,7.030379231770837,1.5180247525374113e-05
2022-02-03 05:00:00,3.385649716143758,-144.6775864386531,0.0,99899.33333333333,6.929223632812523,7.963739335536957e-06
2022-02-03 06:00:00,2.938205251210465,-130.77219313333055,0.0,99856.5625,6.617532348632835,9.094364941120148e-06
2022-02-03 07:00:00,3.0604977107005635,-129.94782558450447,7.775462962962964,99800.875,6.800510660807333,5.710249145825686e-06
2022-02-03 08:00:00,3.532493417134209,-134.58881518042097,29.526273148148146,99774.60416666667,6.985955810546898,7.889233529567719e-06
2022-02-03 09:00:00,3.8941068031429578,-136.44569832366955,70.8699537037037,99704.89583333333,7.167321777343773,1.1795510848363277e-05
2022-02-03 10:00:00,4.6562611767686635,-143.54323018413325,121.07877314814814,99657.5625,7.367664591471396,4.171393811702728e-06
2022-02-03 11:00:00,4.0993102760305815,-152.91898020977922,103.05969907407406,99620.5,7.306110636393271,5.257005492846135e-06
2022-02-03 12:00:00,4.3102616940467575,-156.01603086529968,129.70879629629633,99538.4375,7.272490437825525,6.888061761856079e-06
2022-02-03 13:00:00,3.8530587037712727,-153.5970358317229,93.15805555555555,99477.35416666667,7.088230387369833,1.4478961626688657e-05
2022-02-03 14:00:00,3.3998631628185065,-148.83427825419565,58.220810185185144,99435.54166666667,6.839257812500023,2.4313107132911682e-05
2022-02-03 15:00:00,3.5159636965751324,-147.5983470121107,21.29280092592597,99402.29166666667,6.536599731445335,2.9397507508595766e-05
2022-02-03 16:00:00,3.3037480572209064,-145.60219481833798,1.153935185185142,99417.54166666667,6.208149210612021,9.576355417569477e-05
2022-02-03 17:00:00,3.254745652385734,-144.06306937992832,0.0,99382.77083333333,6.127470906575525,0.00010193102059474768
2022-02-03 18:00:00,3.406095434696129,-144.11736275172984,0.0,99401.75,5.7142323811849,6.28617902596792e-05
2022-02-03 19:00:00,3.492841328518773,-148.599219943256,0.0,99391.39583333333,5.710300699869833,2.98054267962774e-05
2022-02-03 20:00:00,3.527050835233981,-151.47480293696984,0.0,99389.35416666667,5.789046223958337,2.6407341162363652e-05
2022-02-03 21:00:00,3.429056260873536,-153.13929225370813,0.0,99377.0,5.85914001464846,7.583697636922204e-05
2022-02-03 22:00:00,3.431852668431406,-149.45556208766848,0.0,99354.10416666667,5.906966145833337,0.00010545675953229261
2022-02-03 23:00:00,3.6765388773175385,-151.49061797564318,0.0,99357.35416666667,6.020303344726585,4.0747225284576416e-05
2022-02-04 00:00:00,3.7428188289760054,-151.50938405765035,0.0,99333.89583333333,6.09503072102865,0.0
2022-02-04 01:00:00,3.8806033104330147,-150.56724179057287,0.0,99321.60416666667,6.026579793294275,4.0659913793206215e-05
2022-02-04 02:00:00,3.983181874763872,-150.01924602099774,0.0,99293.25,5.942427571614587,3.3899443224072456e-05
2022-02-04 03:00:00,4.104913972067067,-151.94640406941795,0.0,99288.22916666667,6.109796142578148,5.179426322380702e-05
2022-02-04 04:00:00,3.971117412172868,-147.35091368375623,0.0,99257.47916666667,6.326893107096396,2.9153035332759203e-05
2022-02-04 05:00:00,4.106229447393781,-140.5033389755754,0.0,99214.5,6.510273234049521,2.286117523908615e-05
2022-02-04 06:00:00,4.242984408705568,-137.7625226821777,0.0,99237.27083333333,6.620914713541708,1.6628950731956138e-05
2022-02-04 07:00:00,4.594806598221764,-135.85792181116608,10.304768518518518,99216.4375,6.84607849121096,6.765748063723264e-06
2022-02-04 08:00:00,4.979908038791551,-133.89710643342772,31.416504629629635,99189.70833333333,7.100905354817712,8.48496953646341e-06
2022-02-04 09:00:00,5.096177171393053,-132.9650034915373,42.21277777777777,99091.02083333333,7.282779947916708,2.0844240983327212e-05
2022-02-04 10:00:00,5.603206853440741,-133.84243308694045,67.51113425925925,99032.04166666667,7.585361735026083,1.4786298076311765e-05
2022-02-04 11:00:00,5.939806533846249,-136.21167413536926,115.00004629629632,98950.91666666667,7.952472941080771,2.083058158556622e-05
2022-02-04 12:00:00,6.721092023329115,-138.04052994021038,160.15685185185185,98851.02083333333,8.242405192057333,5.628913640975952e-06
2022-02-04 13:00:00,6.014510930290263,-133.3490962483175,140.55446759259257,98739.45833333333,8.132602945963583,1.7726173003514427e-06
2022-02-04 14:00:00,7.4507141553555485,-132.51475873367446,104.4856944444445,98648.47916666667,8.005212402343773,2.1760662396748843e-05
2022-02-04 15:00:00,8.030373574946951,-147.86980598187714,33.00548611111111,98625.52083333333,7.696247355143271,0.0002916908512512843
2022-02-04 16:00:00,8.30849304268313,-190.59939296972067,0.9187268518518087,98878.97916666667,5.466271972656273,0.0007557334999243419
2022-02-04 17:00:00,5.807170765242777,-198.25479069590506,0.0,99153.5,2.9574371337890852,0.0002635680139064789
2022-02-04 18:00:00,4.913558644572695,-187.57968318793314,0.0,99334.04166666667,2.4709411621093977,4.705871820457697e-05
2022-02-04 19:00:00,5.007328241614686,-170.40168976037216,0.0,99408.75,2.297992960612021,4.158062968902861e-06
2022-02-04 20:00:00,5.3328021789603675,-165.5475957527956,6.944444444444444e-05,99497.91666666667,2.164748128255212,1.4901161193847656e-06
2022-02-04 21:00:00,5.471863928748565,-165.00621341679795,0.0,99559.5625,2.2763153076172102,1.4888743559518004e-06
2022-02-04 22:00:00,5.390199478327755,-165.13933259068546,0.0,99623.70833333333,2.345112101237021,1.4789403053327987e-06
2022-02-04 23:00:00,5.152449552455345,-164.03319250569467,0.0,99683.64583333333,2.2348368326823334,1.4665226141612458e-06
2022-02-05 00:00:00,4.932607422214841,-162.4275997213282,0.0,99758.375,2.0990590413411496,0.0
2022-02-05 01:00:00,4.819612609031925,-160.5716875254298,0.0,99830.3125,2.0292297363281477,1.5769619494676588e-06
2022-02-05 02:00:00,4.875515041501798,-159.11475698889052,0.0,99864.5,1.9771464029948334,8.81341596444448e-07
2022-02-05 03:00:00,4.931510082779084,-159.57821605683736,0.0,99902.14583333333,1.8951965332031477,2.450930575529737e-07
2022-02-05 04:00:00,4.841546662039844,-159.972035162874,0.0,99963.22916666667,1.9691151936848996,2.064431707064305e-07
2022-02-05 05:00:00,4.577856601237856,-159.9615106931888,0.0,100009.6875,1.7162719726562727,5.237137277921046e-07
2022-02-05 06:00:00,4.351859981601714,-158.6797704279279,0.0,100063.14583333333,1.7072235107422102,5.029762784639995e-06
