time,temp_air,pressure,ghi,precipitation,wind_speed,direction
2022-03-09 18:00:00,280.0846282958984,100444.6375,5.973399305556086,1.2836620726375259e-06,2.8622923353573557,-43.840798976154815
2022-03-09 19:00:00,279.3696990966797,100430.925,0.00011111111052741762,1.295530807965406e-06,2.8982636196041476,-48.40635148852479
2022-03-09 20:00:00,278.31861267089846,100465.7625,0.0,1.295530807965406e-06,2.8957401904928655,-58.799680352774004
2022-03-09 21:00:00,277.3877288818359,100495.775,0.0,2.1531259335461073e-06,2.8715866441451254,-67.11940965903085
2022-03-09 22:00:00,276.62273864746095,100536.4875,0.0,2.1523428586078808e-06,2.847363668366779,-73.27661651035794
2022-03-09 23:00:00,275.9637420654297,100552.675,0.0,2.1523428586078808e-06,2.8052052722871386,-76.11688314575528
2022-03-10 00:00:00,275.32860107421874,100536.975,0.0,2.1523428586078808e-06,2.7431010436461323,-73.51906885187512
2022-03-10 01:00:00,274.74030151367185,100559.375,0.0,0.0,2.673018020219175,-70.74059303407446
2022-03-10 02:00:00,274.1669097900391,100556.1375,0.0,0.0,2.6219545334716035,-65.93718302037476
2022-03-10 03:00:00,273.66380615234374,100537.4,0.0,0.0,2.590569101458244,-64.33501475085185
2022-03-10 04:00:00,273.25536193847654,100536.9375,0.0,0.0,2.542161410228037,-66.6232555972775
2022-03-10 05:00:00,272.9244415283203,100543.6,0.0,0.0,2.5055523261906347,-67.74802867381857
2022-03-10 06:00:00,272.717138671875,100558.975,0.0,0.0,2.5607193390988043,-66.05128701229361
2022-03-10 07:00:00,274.0472900390625,100608.0625,41.729166666666664,0.0,2.4719056966422768,-65.89319977978039
2022-03-10 08:00:00,277.65138244628906,100610.6625,179.1985,0.0,2.27341457456364,-54.74611448894018
2022-03-10 09:00:00,281.2826324462891,100582.3,329.5500555555556,0.0,2.726717434475135,-48.148850160290294
2022-03-10 10:00:00,283.5078430175781,100547.65,456.9398888888889,0.0,3.2089222357965257,-46.42833779807012
2022-03-10 11:00:00,285.06153869628906,100514.6625,544.5254444444444,0.0,3.57278109007448,-45.99310324794436
2022-03-10 12:00:00,286.0634826660156,100457.2375,582.5469444444443,8.52346317969932e-07,3.9578607545920463,-47.329165632045374
2022-03-10 13:00:00,286.632861328125,100408.2125,567.9103888888894,8.52346317969932e-07,4.110306585869721,-48.683594867130466
2022-03-10 14:00:00,286.7958984375,100373.2875,503.06,8.52346317969932e-07,4.106148849319293,-47.33902811762158
2022-03-10 15:00:00,286.4841796875,100316.925,393.6001111111109,8.52346317969932e-07,3.9346373519301325,-41.44665999281551
2022-03-10 16:00:00,285.51953125,100304.725,252.96763888888927,8.52346317969932e-07,3.510834986776006,-31.721979306241707
2022-03-10 17:00:00,283.630029296875,100291.925,103.88105555555512,8.52346317969932e-07,3.5786108521330795,-30.541383368109294
2022-03-10 18:00:00,281.7994140625,100287.375,6.9999652777778465,8.52346317969932e-07,3.814232366488145,-34.91441193641454
2022-03-10 19:00:00,281.735302734375,100227.075,6.249999978535925e-05,8.52346317969932e-07,4.2063564056198945,-35.549724629455625
2022-03-10 20:00:00,281.0642578125,100202.3875,0.0,8.52346317969932e-07,4.415583978463968,-40.88677083483549
2022-03-10 21:00:00,280.4466033935547,100171.9,0.0,8.52346317969932e-07,4.480235310662758,-44.37732379854208
2022-03-10 22:00:00,279.86052856445315,100168.75,0.0,8.52346317969932e-07,4.458592754570989,-46.73867292582264
2022-03-10 23:00:00,279.2781951904297,100103.575,0.0,8.52346317969932e-07,4.476183365383392,-48.10331944537282
2022-03-11 00:00:00,278.7265380859375,100071.875,0.0,8.52346317969932e-07,4.4596007013477985,-48.58377079002216
2022-03-11 01:00:00,278.1565246582031,100046.4625,0.0,0.0,4.451850327341662,-47.848340679211844
2022-03-11 02:00:00,277.56414489746095,100004.575,0.0,0.0,4.54047844665696,-45.22928166761483
2022-03-11 03:00:00,276.965283203125,99942.675,0.0,0.0,4.736536105284194,-44.461818574549625
2022-03-11 04:00:00,276.4300201416016,99905.9625,0.0,0.0,4.901367879186499,-45.79462985096242
2022-03-11 05:00:00,275.9612640380859,99872.1625,0.0,0.0,4.977851604302476,-47.124578681520404
